url
https://knowledge.brain-map.org/data/1HEYEW7GMUKWIQW37BO/specimens/list?currentProperties%3D75S21YZHJ1CZ585S202%2CZ8BZR1LDP9G4I97O394%2CO267WEUPC2MMK3MI7ZY%2CDW0F0S320VR4NX0DBPT%2C75VJLLCLB2ADNQCABJD%2C4OAW8IKKDOSUF84RZCT%2C17Q8WESJFABC8QV7O69%2CQ0LG0S1W23HUAKA2SW3%2CLLLJJB2PEO44DLDZVSE%2CUSLXG2VSLFRA0EF88RZ%26filter.17Q8WESJFABC8QV7O69%3DCONTAINS~4%26filter.75VJLLCLB2ADNQCABJD%3DBETWEEN~%255B0.9110000000000003%257C%25201%255D%26filter.DW0F0S320VR4NX0DBPT%3DCONTAINS~Sst%2520Hpse%2520Cbln4%26limit%3D50%26offset%3D0%26sort%3D4D4RGMXTPBL0YAY5UGJ~DESC%2CDW0F0S320VR4NX0DBPT~DESC

Specimen ID
713442456
627881581
659413418
707403326
657454163
770216620
639841063
746924803
656426563
705585853
705245410
795786328
679068460
901138634
705268919
745636875
839218629
684907719
746987571
720165746
745632694
679863446
708642436
935826453
728815682
753811240
745765149
754795653
741138005
666178937
740872937
693044826
757541223
764013030
644134947
643479544
680752163
969230654
759927422
659430821
805642715
849624777
750465208
794865067
848334636
751288807
969277941
819552620
643479119
